epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1645.82,0.71131,1.29304,1.23146,0.91398,0.82026,0.9126,0.79418,0.5706,0.86724,1.16249,0.00669057,0.00669057,0.00669057
119,1659.43,0.70969,1.2892,1.23158,0.88663,0.86794,0.92444,0.80309,0.57611,0.80899,1.17045,0.00666229,0.00666229,0.00666229
120,1672.74,0.69374,1.26356,1.22021,0.9072,0.84269,0.92573,0.80204,0.56238,0.82853,1.15229,0.006634,0.006634,0.006634
121,1685.73,0.70538,1.28499,1.23153,0.85693,0.85658,0.90787,0.78857,0.56457,0.85907,1.1623,0.00660571,0.00660571,0.00660571
122,1699.83,0.69798,1.30613,1.21927,0.87886,0.86411,0.91937,0.80427,0.55818,0.80784,1.15568,0.00657743,0.00657743,0.00657743
123,1713.21,0.6879,1.2551,1.21381,0.90442,0.84979,0.91769,0.79378,0.56303,0.84105,1.15247,0.00654914,0.00654914,0.00654914
124,1727.35,0.69265,1.26001,1.20537,0.90674,0.84262,0.91835,0.803,0.55765,0.80879,1.15,0.00652086,0.00652086,0.00652086
125,1740.62,0.69429,1.26103,1.22053,0.90915,0.85854,0.91629,0.80373,0.56262,0.81701,1.15295,0.00649257,0.00649257,0.00649257
126,1753.77,0.70263,1.28016,1.21753,0.91422,0.85636,0.92295,0.80803,0.56085,0.80159,1.16263,0.00646429,0.00646429,0.00646429
127,1767.36,0.69172,1.25577,1.21571,0.92028,0.84607,0.92255,0.80656,0.55469,0.78508,1.14391,0.006436,0.006436,0.006436
128,1780.66,0.7016,1.28169,1.21345,0.88681,0.85735,0.90923,0.79139,0.56867,0.84823,1.15774,0.00640771,0.00640771,0.00640771
129,1794.19,0.68068,1.27368,1.20718,0.90723,0.83845,0.91989,0.8049,0.55982,0.81036,1.15513,0.00637943,0.00637943,0.00637943
130,1807.44,0.68764,1.25883,1.21361,0.91805,0.85127,0.91798,0.80863,0.54686,0.80217,1.13784,0.00635114,0.00635114,0.00635114
131,1820.29,0.71225,1.26617,1.22741,0.91252,0.82828,0.91414,0.79712,0.55836,0.81888,1.15726,0.00632286,0.00632286,0.00632286
132,1833.94,0.69443,1.2244,1.20855,0.90434,0.88086,0.92935,0.80974,0.55538,0.78154,1.14963,0.00629457,0.00629457,0.00629457
133,1847.55,0.67472,1.2057,1.19888,0.90827,0.84358,0.92223,0.81268,0.53782,0.7877,1.13831,0.00626629,0.00626629,0.00626629
134,1861.35,0.67681,1.24254,1.20379,0.88149,0.83605,0.9154,0.80859,0.54697,0.81793,1.13752,0.006238,0.006238,0.006238
135,1875.1,0.68641,1.26291,1.20931,0.90752,0.84475,0.92718,0.81496,0.55116,0.7717,1.14998,0.00620971,0.00620971,0.00620971
136,1888.98,0.6817,1.23926,1.21294,0.89042,0.86816,0.92708,0.80301,0.56249,0.8,1.15909,0.00618143,0.00618143,0.00618143
137,1902.67,0.6781,1.19711,1.20304,0.89005,0.85811,0.92671,0.81478,0.53597,0.77987,1.12784,0.00615314,0.00615314,0.00615314
138,1916.32,0.69262,1.22745,1.2185,0.91861,0.84773,0.93342,0.81534,0.53843,0.77765,1.12463,0.00612486,0.00612486,0.00612486
139,1930.04,0.67569,1.20736,1.19989,0.91188,0.83221,0.91522,0.8048,0.55672,0.81067,1.14942,0.00609657,0.00609657,0.00609657
140,1944.06,0.67676,1.19448,1.20574,0.91498,0.83879,0.92761,0.8161,0.54261,0.77245,1.13365,0.00606829,0.00606829,0.00606829
141,1959.49,0.68351,1.25681,1.20696,0.8907,0.87023,0.92726,0.8183,0.5436,0.76936,1.13157,0.00604,0.00604,0.00604
142,1973.31,0.6737,1.18828,1.20863,0.92827,0.84858,0.92963,0.81774,0.53659,0.7904,1.12701,0.00601171,0.00601171,0.00601171
143,1986.89,0.66508,1.18059,1.19305,0.90237,0.82999,0.91414,0.80705,0.54478,0.83358,1.12844,0.00598343,0.00598343,0.00598343
144,2000.21,0.66418,1.17896,1.19283,0.89231,0.88288,0.92956,0.82079,0.53348,0.75845,1.12443,0.00595514,0.00595514,0.00595514
145,2013.91,0.67672,1.20357,1.20482,0.90962,0.83755,0.92618,0.81475,0.54267,0.77503,1.12657,0.00592686,0.00592686,0.00592686
146,2027.66,0.65662,1.1823,1.1883,0.91475,0.86943,0.9356,0.82573,0.53265,0.73914,1.13279,0.00589857,0.00589857,0.00589857
147,2041.55,0.67588,1.18006,1.19284,0.90854,0.86897,0.94197,0.83496,0.52644,0.74276,1.11843,0.00587029,0.00587029,0.00587029
148,2055.19,0.67808,1.16815,1.19955,0.89607,0.8741,0.93328,0.82596,0.51678,0.74541,1.1195,0.005842,0.005842,0.005842
149,2068.86,0.66054,1.16905,1.18448,0.90875,0.86654,0.93209,0.83179,0.52555,0.73904,1.12237,0.00581371,0.00581371,0.00581371
150,2082.6,0.66765,1.18757,1.19558,0.88943,0.86748,0.93305,0.82095,0.53605,0.76375,1.12688,0.00578543,0.00578543,0.00578543
151,2096.29,0.65751,1.12065,1.17651,0.87617,0.89092,0.93297,0.82687,0.52407,0.74929,1.11535,0.00575714,0.00575714,0.00575714
152,2109.9,0.66106,1.13819,1.18229,0.90913,0.86297,0.93032,0.8241,0.52642,0.74914,1.11988,0.00572886,0.00572886,0.00572886
153,2123.3,0.66402,1.13802,1.18472,0.91461,0.87897,0.93637,0.83167,0.52601,0.72093,1.12048,0.00570057,0.00570057,0.00570057
154,2136.88,0.6594,1.17981,1.18561,0.91871,0.85862,0.93423,0.83052,0.51485,0.73672,1.10308,0.00567229,0.00567229,0.00567229
155,2149.97,0.66512,1.18646,1.19731,0.9231,0.85453,0.93006,0.82445,0.53251,0.74975,1.11981,0.005644,0.005644,0.005644
156,2163.2,0.6537,1.13022,1.18501,0.91453,0.86323,0.93512,0.82726,0.54124,0.74531,1.13,0.00561571,0.00561571,0.00561571
157,2176.7,0.64949,1.13234,1.17157,0.91313,0.83073,0.9267,0.82206,0.52373,0.7796,1.11531,0.00558743,0.00558743,0.00558743
